DateComm	DateLiv	Nom	Prénom	Ancienneté	Secteur	CodePostal	Pays	TrancheHoraire	TypeFoyer	Produit	Allégé	NomGamme	NomRayon	Prix Unitaire	Quantité	Prix de Revient
21/01/2025	23/01/2025	Babineau	Laurence	Habitué	Le Kremlin-B.	94270	France	Matin	Couple avec deux enfants ou plus	Mozzarella di Giovanni	0	Produits laitiers	Frais	24.85	16	17,09
21/01/2025	23/01/2025	Babineau	Laurence	Habitué	Le Kremlin-B.	94270	France	Matin	Couple avec deux enfants ou plus	Rhönbräu Klosterbier	0	Alcools	Boissons	5.55	20	O3,98
03/02/2025	04/02/2025	Thibeau	Jose	Récent	Paris 13	75013	France	Matin	Couple avec deux enfants ou plus	Scottish Longbreads	0	Desserts	Plats	8.95	80	O6,34
13/04/2025	15/04/2025	Rommel	Ann	Habitué	Paris 14	75014	France	Soirée	Célibataire avec deux enfants ou plus	Mozzarella di Giovanni	0	Produits laitiers	Frais	24.85	20	17,09
29/06/2025	30/06/2025	Roy	Pascale	Habitué	Paris 5	75005	France	Soirée	Couple sans enfant	Fløtemysost	1	Produits laitiers	Frais	15.35	30	10,59
21/07/2025	24/07/2025	Theriot	Georg	Récent	Paris 14	75014	France	Soirée	Célibataire sans enfant	Wimmers gute Semmelknödel	0	Pâtes et céréales	Plats	23.75	25	15,7
27/07/2025	29/07/2025	Leboeuf	Simon	Récent	Paris 14	75014	France	Soirée	Célibataire avec un enfant	Outback Lager	0	Alcools	Boissons	10.7	3	O7,54
04/08/2025	05/08/2025	Rodrigue	Maurizio	Habitué	Ivry	94200	France	Matin	Célibataire avec un enfant	Outback Lager	0	Alcools	Boissons	10.7	12	O7,54
26/08/2025	29/08/2025	Lavallee	Paula	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Wimmers gute Semmelknödel	0	Pâtes et céréales	Plats	23.75	2	15,7
26/08/2025	29/08/2025	Lavallee	Paula	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Louisiana Hot Spiced Okra	0	Condiments	Fruits & Légumes	12.15	1	O8,98
02/04/2024	05/04/2024	Rimbaut	Patricia	Récent	Ivry	94200	France	Après-Midi	Couple avec deux enfants ou plus	Rhönbräu Klosterbier	0	Alcools	Boissons	5.55	20	O3,98
15/04/2024	18/04/2024	Boutin	Horst	Récent	Paris 5	75005	France	Après-Midi	Couple avec un enfant	Mozzarella di Giovanni	0	Produits laitiers	Frais	24.85	7	17,09
24/04/2024	25/04/2024	Arceneaux	Michael	Habitué	Paris 13	75013	France	Matin	Couple avec un enfant	Röd Kaviar	0	Poissons et fruits de mer	Frais	10.7	15	O7,28
27/04/2024	29/04/2024	Devaux	Paolo	Récent	Ivry	94200	France	Soirée	Couple sans enfant	Longlife Tofu	0	Produits secs	Fruits & Légumes	7.15	5	O5,09
09/05/2024	10/05/2024	Lavallee	Paula	Récent	Paris 13	75013	France	Matin	Couple avec un enfant	Rhönbräu Klosterbier	0	Alcools	Boissons	5.55	18	O3,98
11/06/2024	12/06/2024	Gautreaux	Mario	Habitué	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Coca Light	1	Sodas	Boissons	188.2	5	116,15
13/06/2024	14/06/2024	Forest	Giovanni	Habitué	Ivry	94200	France	Matin	Couple sans enfant	Mozzarella di Giovanni	0	Produits laitiers	Frais	24.85	30	17,09
19/06/2024	20/06/2024	Boutin	Horst	Récent	Paris 5	75005	France	Soirée	Couple avec un enfant	Rhönbräu Klosterbier	0	Alcools	Boissons	5.55	40	O3,98
14/07/2024	15/07/2024	Poirier	Liz	Récent	Paris 13	75013	France	Après-Midi	Couple avec deux enfants ou plus	Coca Light	1	Sodas	Boissons	188.2	10	116,15
14/12/2024	17/12/2024	Michel	Dominique	Habitué	Le Kremlin-B.	94270	France	Soirée	Couple avec un enfant	Rhönbräu Klosterbier	0	Alcools	Boissons	5.55	14	O3,98
15/01/2025	17/01/2025	Cyr	Eduardo	Récent	Paris 13	75013	France	Soirée	Couple avec un enfant	Lakkalikööri	0	Alcools	Boissons	12.85	5	O9,02
16/01/2025	17/01/2025	Fontenot	Peter	Habitué	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Rhönbräu Klosterbier	0	Alcools	Boissons	5.55	49	O3,98
16/01/2025	17/01/2025	Fontenot	Peter	Habitué	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Original Frankfurter grüne Soße	0	Condiments	Fruits & Légumes	9.3	15	O6,79
30/01/2025	31/01/2025	Boutin	Horst	Récent	Paris 5	75005	France	Soirée	Couple avec un enfant	Fløtemysost	1	Produits laitiers	Frais	15.35	35	10,59
30/03/2025	31/03/2025	Lapierre	Zbyszek	Récent	Le Kremlin-B.	94270	France	Soirée	Couple sans enfant	Longlife Tofu	0	Produits secs	Fruits & Légumes	7.15	20	O5,09
30/03/2025	31/03/2025	Lapierre	Zbyszek	Récent	Le Kremlin-B.	94270	France	Soirée	Couple sans enfant	Rhönbräu Klosterbier	0	Alcools	Boissons	5.55	30	O3,98
01/05/2025	02/05/2025	Champagne	Henriette	Récent	Paris 5	75005	France	Soirée	Célibataire sans enfant	Original Frankfurter grüne Soße	0	Condiments	Fruits & Légumes	9.3	21	O6,79
09/05/2025	11/05/2025	Michel	Catherine	Récent	Le Kremlin-B.	94270	France	Matin	Célibataire avec deux enfants ou plus	Lakkalikööri	0	Alcools	Boissons	12.85	6	O9,02
25/05/2025	27/05/2025	Duhon	Jonas	Habitué	Ivry	94200	France	Après-Midi	Célibataire sans enfant	Original Frankfurter grüne Soße	0	Condiments	Fruits & Légumes	9.3	18	O6,79
20/02/2025	22/02/2025	Robichau	Karl	Récent	Paris 13	75013	France	Matin	Célibataire avec deux enfants ou plus	Coca Light	1	Sodas	Boissons	188.2	25	116,15
17/07/2025	18/07/2025	Leboeuf	Maria	Habitué	Ivry	94200	France	Soirée	Célibataire avec deux enfants ou plus	Lakkalikööri	0	Alcools	Boissons	12.85	50	O9,02
01/08/2025	02/08/2025	Devaux	Paolo	Habitué	Ivry	94200	France	Soirée	Couple sans enfant	Original Frankfurter grüne Soße	0	Condiments	Fruits & Légumes	9.3	10	O6,79
13/08/2025	14/08/2025	Mercier	Lúcia	Récent	Paris 5	75005	France	Soirée	Couple sans enfant	Original Frankfurter grüne Soße	0	Condiments	Fruits & Légumes	9.3	28	O6,79
23/08/2025	24/08/2025	Arceneaux	Michael	Habitué	Paris 13	75013	France	Après-Midi	Couple avec un enfant	Lakkalikööri	0	Alcools	Boissons	12.85	2	O9,02
26/08/2025	29/08/2025	Lavallee	Paula	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Röd Kaviar	0	Poissons et fruits de mer	Frais	10.7	2	O7,28
26/08/2025	29/08/2025	Lavallee	Paula	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Rhönbräu Klosterbier	0	Alcools	Boissons	5.55	4	O3,98
26/08/2025	29/08/2025	Lavallee	Paula	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Original Frankfurter grüne Soße	0	Condiments	Fruits & Légumes	9.3	2	O6,79
01/08/2024	02/08/2024	Simon	Philip	Habitué	Paris 5	75005	France	Soirée	Couple sans enfant	Coca Light	1	Sodas	Boissons	188.2	30	116,15
02/02/2025	03/02/2025	Babineau	Laurence	Habitué	Le Kremlin-B.	94270	France	Soirée	Couple avec deux enfants ou plus	Fjörd 0%	1	Produits laitiers	Frais	21.45	8	15,23
10/04/2025	13/04/2025	Rimbaut	Patricia	Récent	Ivry	94200	France	Après-Midi	Couple avec deux enfants ou plus	Pavlova	0	Desserts	Plats	12.45	36	O8,82
12/04/2025	13/04/2025	Ory	Yvonne	Récent	Paris 13	75013	France	Après-Midi	Couple avec deux enfants ou plus	Queso Cabrales	0	Produits laitiers	Frais	15	30	11,05
13/04/2025	15/04/2025	Rommel	Ann	Habitué	Paris 14	75014	France	Soirée	Célibataire avec deux enfants ou plus	Fjörd 0%	1	Produits laitiers	Frais	21.45	60	15,23
18/02/2025	19/02/2025	Robichaud	Roland	Habitué	Paris 14	75014	France	Soirée	Célibataire avec un enfant	Coca Zéro	1	Sodas	Boissons	20.35	66	17,77
19/02/2025	21/02/2025	Boutin	Horst	Habitué	Paris 5	75005	France	Matin	Couple avec un enfant	Chang	0	Sirops	Boissons	13.55	50	O9,83
04/05/2025	06/05/2025	Leboeuf	Maria	Habitué	Ivry	94200	France	Matin	Célibataire avec deux enfants ou plus	Fjörd 0%	1	Produits laitiers	Frais	21.45	60	15,23
13/05/2025	14/05/2025	Eschete	Isabel	Habitué	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Northwoods Cranberry Sauce	0	Condiments	Fruits & Légumes	28.55	30	24,38
30/05/2025	31/05/2025	Dumont	Fran	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Queso Manchego La Pastora	0	Produits laitiers	Frais	27.15	20	23,88
03/06/2025	06/06/2025	Boutin	Horst	Habitué	Paris 5	75005	France	Matin	Couple avec un enfant	Chang	0	Sirops	Boissons	13.55	11	O9,83
03/07/2025	04/07/2025	Barillot	Yang	Récent	Le Kremlin-B.	94270	France	Matin	Couple avec un enfant	Chang	0	Sirops	Boissons	13.55	30	O9,83
26/07/2025	28/07/2025	Rommel	Ann	Habitué	Paris 14	75014	France	Après-Midi	Célibataire avec deux enfants ou plus	Fjörd 0%	1	Produits laitiers	Frais	21.45	40	15,23
29/07/2025	31/07/2025	Robichau	Hanna	Récent	Paris 5	75005	France	Soirée	Célibataire sans enfant	Coca Zéro	1	Sodas	Boissons	20.35	4	17,77
17/08/2025	18/08/2025	Lafont	Carlos	Récent	Paris 14	75014	France	Matin	Célibataire sans enfant	Fjörd 0%	1	Produits laitiers	Frais	21.45	15	15,23
20/08/2025	21/08/2025	Ouellette	Guillermo	Récent	Paris 13	75013	France	Soirée	Couple avec deux enfants ou plus	Queso Cabrales	0	Produits laitiers	Frais	15	10	11,05
25/08/2025	26/08/2025	Babineau	Laurence	Habitué	Le Kremlin-B.	94270	France	Après-Midi	Couple avec deux enfants ou plus	Grandma's Boysenberry Spread	0	Condiments	Fruits & Légumes	17.85	20	13,08
25/08/2025	26/08/2025	Babineau	Laurence	Habitué	Le Kremlin-B.	94270	France	Après-Midi	Couple avec deux enfants ou plus	Tofu	0	Produits secs	Fruits & Légumes	16.6	20	10,84
30/03/2025	31/03/2025	Lapierre	Zbyszek	Récent	Le Kremlin-B.	94270	France	Soirée	Couple sans enfant	Coca Zéro	1	Sodas	Boissons	20.35	7	17,77
03/05/2025	04/05/2025	Lavallee	Paula	Récent	Paris 13	75013	France	Soirée	Couple avec un enfant	Chef Anton's Cajun Seasoning	0	Condiments	Fruits & Légumes	15.7	25	11,92
06/05/2025	07/05/2025	Thibeau	Jose	Récent	Paris 13	75013	France	Matin	Couple avec deux enfants ou plus	Konbu	1	Poissons et fruits de mer	Frais	4.3	56	O3,27
18/05/2025	19/05/2025	Rodrigue	Maurizio	Habitué	Ivry	94200	France	Soirée	Célibataire avec un enfant	Fjörd 0%	1	Produits laitiers	Frais	21.45	20	15,23
21/05/2025	23/05/2025	Fontenot	Peter	Habitué	Paris 5	75005	France	Matin	Couple avec deux enfants ou plus	Teatime Chocolate Biscuits	0	Desserts	Plats	6.55	50	O4,72
27/05/2025	29/05/2025	Duhon	Thomas	Récent	Paris 14	75014	France	Après-Midi	Couple avec deux enfants ou plus	Gorgonzola Telino	0	Produits laitiers	Frais	8.95	15	O6,48
05/06/2025	06/06/2025	Gautreaux	Mario	Habitué	Paris 5	75005	France	Matin	Couple avec deux enfants ou plus	Teatime Chocolate Biscuits	0	Desserts	Plats	6.55	35	O4,72
06/06/2025	07/06/2025	Dumont	Victoria	Récent	Paris 14	75014	France	Soirée	Couple avec un enfant	Ipoh Coffee	0	Alcools	Boissons	32.85	30	21,73
17/03/2025	18/03/2025	Thibeau	Jose	Récent	Paris 13	75013	France	Soirée	Couple avec deux enfants ou plus	Chang	0	Sirops	Boissons	13.55	100	O9,83
17/03/2025	18/03/2025	Thibeau	Jose	Récent	Paris 13	75013	France	Soirée	Couple avec deux enfants ou plus	Chef Anton's Gumbo Mix	0	Condiments	Fruits & Légumes	15.25	70	O9,88
18/03/2025	19/03/2025	Thibeau	Jose	Récent	Paris 13	75013	France	Matin	Couple avec deux enfants ou plus	Chai	0	Sirops	Boissons	12.85	45	O8,72
18/03/2025	19/03/2025	Thibeau	Jose	Récent	Paris 13	75013	France	Matin	Couple avec deux enfants ou plus	Konbu	1	Poissons et fruits de mer	Frais	4.3	80	O3,27
05/07/2025	06/07/2025	Rommel	Pedro	Récent	Paris 14	75014	France	Matin	Couple avec un enfant	Gula Malacca	0	Condiments	Fruits & Légumes	13.9	15	O9,71
06/07/2025	08/07/2025	Michel	Dominique	Habitué	Paris 5	75005	France	Soirée	Couple avec un enfant	Queso Cabrales	0	Produits laitiers	Frais	15	10	11,05
20/07/2025	22/07/2025	Gautreaux	Mario	Habitué	Paris 5	75005	France	Matin	Couple avec deux enfants ou plus	Ipoh Coffee	0	Alcools	Boissons	32.85	30	21,73
23/07/2025	25/07/2025	Bideau	Patricio	Habitué	Paris 13	75013	France	Matin	Couple avec deux enfants ou plus	Geitost	1	Produits laitiers	Frais	1.8	10	O1,38
24/07/2025	25/07/2025	Fontenot	Carlos	Habitué	Paris 14	75014	France	Après-Midi	Couple avec deux enfants ou plus	NuNuCa Nuß-Nougat-Creme	0	Desserts	Plats	10	15	O6,64
24/07/2025	25/07/2025	Fontenot	Carlos	Habitué	Paris 14	75014	France	Après-Midi	Couple avec deux enfants ou plus	Manjimup Dried Apples	0	Produits secs	Fruits & Légumes	37.85	20	27,7
25/08/2025	26/08/2025	Babineau	Laurence	Habitué	Le Kremlin-B.	94270	France	Après-Midi	Couple avec deux enfants ou plus	Teatime Chocolate Biscuits	0	Desserts	Plats	6.55	10	O4,72
26/08/2025	29/08/2025	Lavallee	Paula	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Fjörd 0%	1	Produits laitiers	Frais	21.45	1	15,23
10/04/2025	13/04/2025	Rimbaut	Patricia	Récent	Ivry	94200	France	Après-Midi	Couple avec deux enfants ou plus	Carnarvon Tigers	0	Poissons et fruits de mer	Frais	44.65	8	29,13
10/04/2025	13/04/2025	Rimbaut	Patricia	Récent	Ivry	94200	France	Après-Midi	Couple avec deux enfants ou plus	Mascarpone Fabioli	0	Produits laitiers	Frais	22.85	35	16,17
12/04/2025	13/04/2025	Ory	Yvonne	Récent	Paris 13	75013	France	Après-Midi	Couple avec deux enfants ou plus	Sir Rodney's Marmalade	0	Desserts	Plats	57.85	15	50,8
25/03/2025	26/03/2025	Ouellette	Guillermo	Récent	Paris 13	75013	France	Après-Midi	Couple avec deux enfants ou plus	Manjimup Dried Apples	0	Produits secs	Fruits & Légumes	37.85	20	27,7
27/04/2025	29/04/2025	Boutin	Horst	Habitué	Paris 5	75005	France	Après-Midi	Couple avec un enfant	Singaporean Hokkien Fried Mee	0	Pâtes et céréales	Plats	10	40	O7,19
03/05/2025	04/05/2025	Lavallee	Paula	Récent	Paris 13	75013	France	Soirée	Couple avec un enfant	Guaraná Fantástica	0	Sirops	Boissons	3.2	30	O2,46
06/05/2025	07/05/2025	Thibeau	Jose	Récent	Paris 13	75013	France	Matin	Couple avec deux enfants ou plus	Steeleye Stout	0	Alcools	Boissons	12.85	15	O9,58
06/05/2025	07/05/2025	Thibeau	Jose	Récent	Paris 13	75013	France	Matin	Couple avec deux enfants ou plus	Singaporean Hokkien Fried Mee	0	Pâtes et céréales	Plats	10	24	O7,19
13/05/2025	14/05/2025	Eschete	Isabel	Habitué	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Thüringer Rostbratwurst	0	Viandes	Plats	88.4	10	58,4
13/05/2025	14/05/2025	Eschete	Isabel	Habitué	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Singaporean Hokkien Fried Mee	0	Pâtes et céréales	Plats	10	14	O7,19
19/05/2025	21/05/2025	Blondin	Maria	Habitué	Paris 5	75005	France	Matin	Couple avec deux enfants ou plus	Escargots de Bourgogne	0	Poissons et fruits de mer	Frais	9.45	40	O6,63
19/05/2025	21/05/2025	Blondin	Maria	Habitué	Paris 5	75005	France	Matin	Couple avec deux enfants ou plus	Fløtemysost	1	Produits laitiers	Frais	15.35	20	10,59
30/05/2025	31/05/2025	Dumont	Fran	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Carnarvon Tigers	0	Poissons et fruits de mer	Frais	44.65	10	29,13
03/06/2025	06/06/2025	Boutin	Horst	Habitué	Paris 5	75005	France	Matin	Couple avec un enfant	Sir Rodney's Marmalade	0	Desserts	Plats	57.85	15	50,8
03/06/2025	06/06/2025	Boutin	Horst	Habitué	Paris 5	75005	France	Matin	Couple avec un enfant	Gumbär Gummibärchen	0	Desserts	Plats	22.3	63	15
17/03/2025	18/03/2025	Thibeau	Jose	Récent	Paris 13	75013	France	Soirée	Couple avec deux enfants ou plus	Thüringer Rostbratwurst	0	Viandes	Plats	88.4	60	58,4
18/03/2025	19/03/2025	Thibeau	Jose	Récent	Paris 13	75013	France	Matin	Couple avec deux enfants ou plus	Guaraná Fantástica	0	Sirops	Boissons	3.2	21	O2,46
23/07/2025	25/07/2025	Bideau	Patricio	Habitué	Paris 13	75013	France	Matin	Couple avec deux enfants ou plus	Laughing Lumberjack Lager	0	Sirops	Boissons	10	20	O8,8
24/07/2025	25/07/2025	Fontenot	Carlos	Habitué	Paris 14	75014	France	Après-Midi	Couple avec deux enfants ou plus	Guaraná Fantástica	0	Sirops	Boissons	3.2	15	O2,46
05/08/2025	07/08/2025	Rimbaut	Patricia	Récent	Ivry	94200	France	Soirée	Couple avec deux enfants ou plus	Sasquatch Ale	0	Alcools	Boissons	10	30	O7,44
05/08/2025	07/08/2025	Rimbaut	Patricia	Récent	Ivry	94200	France	Soirée	Couple avec deux enfants ou plus	Boston Crab Meat	0	Poissons et fruits de mer	Frais	13.15	40	O9,9
05/08/2025	07/08/2025	Rimbaut	Patricia	Récent	Ivry	94200	France	Soirée	Couple avec deux enfants ou plus	Jack's New England Clam Chowder	0	Poissons et fruits de mer	Frais	6.9	30	O5,14
07/08/2025	08/08/2025	Thibeau	Jose	Récent	Paris 13	75013	France	Matin	Couple avec deux enfants ou plus	Alice Mutton	0	Viandes	Plats	27.85	77	23,33
07/08/2025	08/08/2025	Thibeau	Jose	Récent	Paris 13	75013	France	Matin	Couple avec deux enfants ou plus	Jack's New England Clam Chowder	0	Poissons et fruits de mer	Frais	6.9	12	O5,14
20/08/2025	21/08/2025	Ouellette	Guillermo	Récent	Paris 13	75013	France	Soirée	Couple avec deux enfants ou plus	Guaraná Fantástica	0	Sirops	Boissons	3.2	20	O2,46
12/04/2025	13/04/2025	Ory	Yvonne	Récent	Paris 13	75013	France	Après-Midi	Couple avec deux enfants ou plus	Lakkalikööri	0	Alcools	Boissons	12.85	10	O9,02
12/04/2025	13/04/2025	Ory	Yvonne	Récent	Paris 13	75013	France	Après-Midi	Couple avec deux enfants ou plus	Original Frankfurter grüne Soße	0	Condiments	Fruits & Légumes	9.3	15	O6,79
15/04/2025	16/04/2025	Lavallee	Paula	Récent	Paris 13	75013	France	Soirée	Couple avec un enfant	Tarte au sucre	0	Desserts	Plats	35.2	40	24,73
19/02/2025	21/02/2025	Boutin	Horst	Habitué	Paris 5	75005	France	Matin	Couple avec un enfant	Outback Lager	0	Alcools	Boissons	10.7	20	O7,54
19/02/2025	21/02/2025	Boutin	Horst	Habitué	Paris 5	75005	France	Matin	Couple avec un enfant	Lakkalikööri	0	Alcools	Boissons	12.85	90	O9,02
25/03/2025	26/03/2025	Ouellette	Guillermo	Récent	Paris 13	75013	France	Après-Midi	Couple avec deux enfants ou plus	Camembert Pierrot	0	Produits laitiers	Frais	24.3	4	16,48
03/05/2025	04/05/2025	Lavallee	Paula	Récent	Paris 13	75013	France	Soirée	Couple avec un enfant	Original Frankfurter grüne Soße	0	Condiments	Fruits & Légumes	9.3	30	O6,79
21/05/2025	23/05/2025	Fontenot	Peter	Habitué	Paris 5	75005	France	Matin	Couple avec deux enfants ou plus	Camembert Pierrot	0	Produits laitiers	Frais	24.3	36	16,48
21/05/2025	23/05/2025	Fontenot	Peter	Habitué	Paris 5	75005	France	Matin	Couple avec deux enfants ou plus	Fløtemysost	1	Produits laitiers	Frais	15.35	60	10,59
30/05/2025	31/05/2025	Dumont	Fran	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Gnocchi di nonna Alice	0	Pâtes et céréales	Plats	27.15	5	18,86
03/06/2025	06/06/2025	Boutin	Horst	Habitué	Paris 5	75005	France	Matin	Couple avec un enfant	Manjimup Dried Apples	0	Produits secs	Fruits & Légumes	37.85	44	27,7
03/06/2025	06/06/2025	Boutin	Horst	Habitué	Paris 5	75005	France	Matin	Couple avec un enfant	Mozzarella di Giovanni	0	Produits laitiers	Frais	24.85	35	17,09
05/06/2025	06/06/2025	Gautreaux	Mario	Habitué	Paris 5	75005	France	Matin	Couple avec deux enfants ou plus	Gudbrandsdalsost	0	Produits laitiers	Frais	25.7	30	17,6
15/02/2025	18/02/2025	Barillot	Yang	Récent	Paris 13	75013	France	Soirée	Couple avec un enfant	Gnocchi di nonna Alice	0	Pâtes et céréales	Plats	27.15	20	18,86
15/02/2025	18/02/2025	Barillot	Yang	Récent	Paris 13	75013	France	Soirée	Couple avec un enfant	Vegie-spread	0	Condiments	Fruits & Légumes	31.35	12	20,37
18/03/2025	19/03/2025	Thibeau	Jose	Récent	Paris 13	75013	France	Matin	Couple avec deux enfants ou plus	Wimmers gute Semmelknödel	0	Pâtes et céréales	Plats	23.75	20	15,7
18/03/2025	19/03/2025	Thibeau	Jose	Récent	Paris 13	75013	France	Matin	Couple avec deux enfants ou plus	Fløtemysost	1	Produits laitiers	Frais	15.35	16	10,59
21/06/2025	22/06/2025	Arceneaux	Michael	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Perth Pasties	0	Viandes	Plats	23.45	70	16,14
21/06/2025	22/06/2025	Arceneaux	Michael	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Gudbrandsdalsost	0	Produits laitiers	Frais	25.7	36	17,6
03/07/2025	04/07/2025	Barillot	Yang	Récent	Le Kremlin-B.	94270	France	Matin	Couple avec un enfant	Vegie-spread	0	Condiments	Fruits & Légumes	31.35	30	20,37
05/07/2025	06/07/2025	Rommel	Pedro	Récent	Paris 14	75014	France	Matin	Couple avec un enfant	Coca Zéro	1	Sodas	Boissons	20.35	4	17,77
20/07/2025	22/07/2025	Gautreaux	Mario	Habitué	Paris 5	75005	France	Matin	Couple avec deux enfants ou plus	Coca Zéro	1	Sodas	Boissons	20.35	10	17,77
24/07/2025	25/07/2025	Fontenot	Carlos	Habitué	Paris 14	75014	France	Après-Midi	Couple avec deux enfants ou plus	Ravioli Angelo	0	Pâtes et céréales	Plats	13.95	20	O9,56
07/08/2025	08/08/2025	Thibeau	Jose	Récent	Paris 13	75013	France	Matin	Couple avec deux enfants ou plus	Scottish Longbreads	0	Desserts	Plats	8.95	55	O6,34
15/04/2025	16/04/2025	Lavallee	Paula	Récent	Paris 13	75013	France	Soirée	Couple avec un enfant	Fjörd 0%	1	Produits laitiers	Frais	21.45	60	15,23
21/02/2025	22/02/2025	Poirier	Liz	Récent	Paris 13	75013	France	Matin	Couple avec deux enfants ou plus	Mozzarella di Giovanni	0	Produits laitiers	Frais	24.85	2	17,09
06/05/2025	07/05/2025	Thibeau	Jose	Récent	Paris 13	75013	France	Matin	Couple avec deux enfants ou plus	Pâté chinois	0	Viandes	Plats	17.15	40	11,86
06/06/2025	07/06/2025	Dumont	Victoria	Récent	Paris 14	75014	France	Soirée	Couple avec un enfant	Fjörd 0%	1	Produits laitiers	Frais	21.45	4	15,23
17/03/2025	18/03/2025	Thibeau	Jose	Récent	Paris 13	75013	France	Soirée	Couple avec deux enfants ou plus	Raclette Courdavault	0	Produits laitiers	Frais	39.3	100	28,01
07/08/2025	08/08/2025	Thibeau	Jose	Récent	Paris 13	75013	France	Matin	Couple avec deux enfants ou plus	Perth Pasties	0	Viandes	Plats	23.45	25	16,14
07/08/2025	08/08/2025	Thibeau	Jose	Récent	Paris 13	75013	France	Matin	Couple avec deux enfants ou plus	Pâté chinois	0	Viandes	Plats	17.15	4	11,86
